__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762491.342159,-0.017836200,0.006067240,-0.031292100,0.027954000,0.008499390,0.039938700,-0.018188800,-0.000742212,1749762491.342159033,-0.006731435,-0.017596284,-1.090910000,0.952344105,-0.993927000,-1.533310000,-1.127393550,1.533510000,,,,,
1749762491.350933,,,,,,,,,,,,,,,,,,1749762491.350933075,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.351904,-0.018224300,0.005112300,-0.031292300,0.024131600,0.007753210,0.032053600,-0.019363000,-0.001018010,1749762491.351903915,-0.005785403,-0.018021926,-1.091140000,0.952808041,-0.994005000,-1.533660000,-1.127292898,1.533200000,,,,,
1749762491.362131,-0.018486800,0.004110070,-0.031151500,0.018365000,0.007029980,0.024869100,-0.020485500,-0.001614470,1749762491.362131119,-0.004787014,-0.018323181,-1.091360000,0.953300651,-0.994100000,-1.534020000,-1.127173158,1.532910000,,,,,
1749762491.372254,-0.018664300,0.003121000,-0.030940500,0.009435870,0.006211840,0.017525900,-0.020534200,-0.002728060,1749762491.372253895,-0.003801247,-0.018537725,-1.091580000,0.953631226,-0.994202000,-1.534230000,-1.127196522,1.532630000,,,,,
1749762491.382195,-0.018757800,0.002059880,-0.030754500,-0.002467460,0.005353230,0.010409600,-0.021005000,-0.004363040,1749762491.382194996,-0.002739213,-0.018670696,-1.091780000,0.954051195,-0.994325000,-1.534500000,-1.127143332,1.532340000,,,,,
1749762491.392138,-0.018805500,0.001047420,-0.030455800,-0.015885000,0.004312140,0.002527140,-0.020791100,-0.006337040,1749762491.392138004,-0.001725775,-0.018755416,-1.091970000,0.954374122,-0.994452000,-1.534680000,-1.127166046,1.532080000,,,,,
1749762491.401821,-0.018857300,0.000066745,-0.030169600,-0.030365400,0.003263050,-0.004867840,-0.019449100,-0.008599630,1749762491.401820898,-0.000747233,-0.018842608,-1.092170000,0.954521362,-0.994584000,-1.534700000,-1.127351592,1.531820000,,,,,
1749762491.403065,,,,,,,,,,,,,,,,,,1749762491.403064966,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.411986,-0.018802800,-0.000896773,-0.029782200,-0.044186800,0.002384750,-0.010578300,-0.017757200,-0.010911300,1749762491.411986113,0.000216683,-0.018822926,-1.092350000,0.954597397,-0.994723000,-1.534650000,-1.127584222,1.531570000,,,,,
1749762491.422151,-0.018655800,-0.001834060,-0.029278200,-0.057610900,0.001671370,-0.014760500,-0.015283600,-0.013303400,1749762491.422151089,0.001155115,-0.018710114,-1.092510000,0.954522231,-0.994868000,-1.534460000,-1.127930738,1.531350000,,,,,
1749762491.432034,-0.018580000,-0.002839100,-0.028643300,-0.069608400,0.001096180,-0.017703700,-0.012757600,-0.015622600,1749762491.432034016,0.002158325,-0.018671329,-1.092690000,0.954442658,-0.995032000,-1.534250000,-1.128317034,1.531150000,,,,,
1749762491.442049,-0.018664800,-0.003914880,-0.027812500,-0.078152200,0.000771544,-0.018719600,-0.011996300,-0.017559900,1749762491.442049026,0.003230664,-0.018795315,-1.092890000,0.954642797,-0.995217000,-1.534270000,-1.128504568,1.530980000,,,,,
1749762491.451835,-0.018623200,-0.005035410,-0.026943200,-0.086156000,0.000847961,-0.016905100,-0.011186900,-0.019504200,1749762491.451834917,0.004351965,-0.018794662,-1.093070000,0.954838089,-0.995419000,-1.534270000,-1.128691824,1.530830000,,,,,
1749762491.454206,,,,,,,,,,,,,,,,,,1749762491.454205990,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.462094,-0.018405200,-0.006141070,-0.026015100,-0.093521200,0.001223660,-0.013155400,-0.011816000,-0.021435800,1749762491.462094069,0.005468572,-0.018616091,-1.093220000,0.955269221,-0.995630000,-1.534470000,-1.128658398,1.530690000,,,,,
1749762491.472137,-0.018118100,-0.007140930,-0.025117500,-0.102441000,0.001616260,-0.009547660,-0.012369400,-0.023666900,1749762491.472136974,0.006481873,-0.018364198,-1.093360000,0.955696742,-0.995837000,-1.534670000,-1.128614707,1.530560000,,,,,
1749762491.482198,-0.017796200,-0.008131800,-0.024283700,-0.112349000,0.001858150,-0.007225490,-0.012432400,-0.026130800,1749762491.482198000,0.007486073,-0.018077323,-1.093500000,0.956053276,-0.996052000,-1.534800000,-1.128638104,1.530430000,,,,,
